paper_id,keyword,field_id
85109415,social web,1E0943DD
85BE526C,simulation,02A1BFD4
85CFFF1D,internet,069BD3D4
862BE20C,empirical,09E5C341
0070128B,average path length,057A13EB
008D480B,constructivist learning,01817383
0103243F,query optimization,096630F6
01D07D23,data access,02D49909
02549CB8,language identification,07BC79E6
02E42DD2,heterogeneous network,096E0E55
04D419C8,search engine,05D52366
065ACA26,scalable vector graphics,0C13E0F2
06694A1F,case base reasoning,0133A61F
07288E42,front end,0328F5C8
0752E4CF,world wide web,0826DA74
07B1FA70,stream processing,06611DDD
0825433C,association rule,0B88F451
085B619D,social media,1EEA6379
093BF744,system integration,0129F806
0B059794,classification,02E72525
0B4A3EBE,question answering,02A3D790
0B98F0E1,world wide web,0826DA74
3E8A7548,machine learning,0724DFBA
41FB6EFB,online advertising,1E89AAC1
583251F9,spectrum,099F6B15
5A7DA93D,www,0826DA74
5AB278C2,document retrieval,099B0DD0
5AEA22BB,user experience,0BFB67B9
5B984A6F,distributed processing,072BDC64
5D729168,model checking,06924F71
5D8F9137,atomicity,0B355A55
5E364A93,evolution,09F93DAF
61915CAE,social media,1EEA6379
66524E9D,modeling,069D2D07
70CD7DB6,trust,015B4C09
71B26FCD,predictive modeling,04F5AC60
72223CB8,localization,0AD641DC
72C27B25,causal inference,09740CD5
73556566,social media,1EEA6379
73C1D7DB,information retrieval,0160D514
751108CE,design,025FEB36
7520DDB2,dissection,0668D335
752FEE08,machine learning,0724DFBA
752FEE08,social networks,05242AA7
7546F002,web design,1F128082
755B02BD,information system,0ABD9D9D
7572E312,information retrieval,0160D514
757CCE1D,eigenvectors,097577DB
75863C7B,html5,0502B581
75863C7B,malware,20492695
7589DC90,cscw,0BD3F317
7595D2EC,xml document,00863DF2
75ADE1A5,design,025FEB36
75B3D5DE,information retrieval,0160D514
75C1F87A,semantic gap,0520C8D6
75C9FB5E,geo tagging,0331F468
75CE57C4,semantic analytics,08DE65E6
75CECEC8,power law,053022ED
75E4A692,cctld,0831005F
75E52E80,web crawler,00D1B74C
75EC7A2E,marketing,09B4F1FA
76297DB0,ontology,0189D6E8
762A294C,wikipedia,00258A22
76388A76,world wide web,0826DA74
76531BF6,user interface,0555BE69
76531BF6,visualization,022C6839
765913C6,privacy,04A33560
765BCC62,dynamic content,05F84B34
76746464,xml,00863DF2
7688C3CB,data management,00197524
76B49D32,aliasing,003E18E7
76B49D32,hypertext transfer protocol,08EBD347
76BE2A15,social networks,05242AA7
76CB2B05,world wide web,0826DA74
76D62AC3,languages,0A7600ED
76E72420,dns,02167680
76F587B6,web pages,014F152B
76FB0669,web services,021EE282
770AB258,document retrieval,099B0DD0
770E3A9A,social communication,02C2ABE6
7724360F,middleware,08183038
77323243,meta search engine,0A5EB94C
773D9F0A,spatial pattern,0A5AE08A
77509359,web accessibility,0B9A6D27
7750F225,classification,02E72525
7768E32D,markov model,09C3F076
77839359,manufacturing industry,0A78F8DB
778E9E7D,annotation,0A0E321B
77A29870,xml document,00863DF2
77B3F201,measurement,02CB6F12
77D497A2,trust,015B4C09
77D4E3C9,bipartite graph,0BC8047E
77E253D0,world wide web,0826DA74
77E83A9F,ddos attack,025060B4
77F404AB,polynomial time,0004C188
77FD022A,web,0826DA74
7802DC3A,web mining,0BBEAF3D
780645F6,equilibrium,053D4D5B
780645F6,game theory,0A8EFC34
78146377,layout,1E0B08E9
786AA130,graph cut,004E594E
787B9312,information system,0ABD9D9D
788F561F,html,08448679
7892E6A7,semantic search,09EB6ABF
78A6E2A5,ontology,0189D6E8
78CC00C2,semantic network,051735CF
78CF1C35,http,08EBD347
78E4B31F,meta search,0A5EB94C
78EF9516,three dimensional,09633D62
790E391D,query language,0B721F10
790E811F,computer security,024DC8C8
79118DEE,deceptive advertising,1E01AF4B
791215CD,middleware,08183038
7928682A,system performance,0B274714
795520E1,recommender system,213A570A
7989917E,harvest,07F81246
7994C4F6,dce,00390FDD
79991683,hypertext,09AB37EA
799B3A55,connectivity,048E7212
79AB9810,rfid,0C2C3181
79B4B225,world wide web,0826DA74
79BFCFDF,correspondence analysis,08D6DA5A
79D04146,resource description framework,08CAA204
79F85943,trust,015B4C09
7A0DBE23,algorithms,00AE2819
7A2B9215,data validation,05829E30
7A48128D,web pages,014F152B
7A71F48B,empirical study,073559FB
7A7DAEF9,indexation,0B1AE4E8
7A8C85E3,data collection,07F47865
7A99312D,xml document,00863DF2
7A99C59F,clustering,04625E4E
7AA2304B,udp,013AE1E9
7ABE0DC7,query languages,0B721F10
7ACA7E51,laser scanning,086CD29F
7B04FB9A,intelligent agent,046A4108
7B04FB9A,use case,0259925A
7B234499,software integration,0129F806
7B25D3CF,transformation,0C2C79FD
7B27682D,language model,082EEFC0
7B2FE3E2,web,0826DA74
7B570F86,scientific data,07033D1A
7B584CAA,sparql,0271BFD9
7B585D76,information integration,01FC846D
7B5D91C0,empirical evidence,09E5C341
7B8606AB,spectrum,099F6B15
7B92711B,web server,00ADD5F2
7BA2F6B8,web pages,014F152B
7BB6C2A4,document object model,08388832
7BBDCC4E,search engine,05D52366
7BD06909,mobile,03A20FF2
7BEAFF88,kanji,04FAA7E5
7BF43DC1,power laws,053022ED
7BF65E40,directory service,083EE111
7C0F3E9C,information retrieval,0160D514
7C3C575E,distributed system,072BDC64
7C42B2BB,data model,0090990D
7C554852,web pages,014F152B
7C564DCE,system architecture,05D7BF9C
7C723CC2,evaluation,010D85B2
7C7D1214,network analysis,01F6B79D
7C81F327,quality of service,004E1EE9
7C85FA2D,social media,1EEA6379
7C900E3A,quality of service,004E1EE9
7CAD1158,electronic commerce,04AF4EC1
7CAE4051,wikipedia,00258A22
7CAE6170,measurement,02CB6F12
7CB013F9,near real time,04BB9B33
7CB45E1C,scoring rule,03C15831
7CBDF947,computer graphic,0740C224
7CC666A2,system architecture,05D7BF9C
7CCC5E86,cost effectiveness,1EBAA76F
7CEB897E,relevance,096D3F16
7CEEE5B1,bottom up,08181D6E
7CF204A1,collaborative filtering,0149209A
7CFEF6C9,crowdsourcing,03B58E50
7D135CB8,rest,049AF9A1
7D1EF9EF,data mining,0765A2E4
7D2900FF,parallel programming model,083005B9
7D4D4D75,dynamic content,05F84B34
7D522A9D,knowledge representation,099D42EF
7D53FC7E,search engine,05D52366
7D554EBB,description logics,06238D44
7D56B53D,composite,063ECED9
7D5A6C2F,feature vector,04FCA2EE
7D5F6697,summarization,0A2F183E
7D7AB27C,consistency,01D14F50
7D7F181B,personalization,0AE867C7
7D7F181B,user modeling,04093723
7D810F19,search engine,05D52366
7D82A957,application server,09CEE641
7D85D39D,password,0683BFA9
7D8E476A,social network,05242AA7
7DA0ADFB,information retrieval,0160D514
7DA0ADFB,longest path problem,00165C5B
7DBC4276,stochastic model,07995C03
7DBEAE15,user interface,0555BE69
7DC25DE2,web search engine,1F1A457A
7DC3BC9F,learning to rank,0520D581
7DC6347C,web pages,014F152B
7DCB929F,information extraction,0BABCAD2
7DCBD6D8,lowest common ancestor,0995EA36
7DCCE118,turing test,0008D17D
7DCEC843,recommender systems,213A570A
7DCF5051,probabilistic reasoning,02F9FC32
7DD70555,search engine,05D52366
7DD91B1A,web,0826DA74
7DF4A2A3,breadth first search,08469670
7E1FB004,world wide web,0826DA74
7E3038AA,design patterns,08B49EF3
7E304902,experience sampling,03E771A0
7E320F0A,algorithms,00AE2819
7E347799,web pages,014F152B
7E37940F,natural experiment,02F54BE9
7E497A20,p2p,1FE26BE6
7E4CCBC9,internet advertising,1E89AAC1
7E4DF86A,capability,01B06CE7
7E5991E4,information overload,0B1FAC1D
7E5F3B25,semantic search,09EB6ABF
7E61F93B,representational state transfer,03E5EA24
7E61F93B,rest,049AF9A1
7E7B5D8F,optical fibers,0B93C032
7E8F5FF7,configuration management,072E7805
7E91EB65,web pages,014F152B
7E9AABC7,isolation,0BC38531
7E9EA91C,software development,1F8A8C04
7EA2B3D6,rdfa,0348C3CB
7EAB439B,difference set,0B37C612
7EAB44FA,web service,021EE282
7EABBF30,algorithms,00AE2819
7EACFF6E,mathematical equations,0C49A6BD
7EBCE187,microblogging,088A357C
7EC40917,question answering,02A3D790
7EC60B74,measurement,02CB6F12
7ED0E803,interaction,000D0DDA
7ED880F3,social media,1EEA6379
7ED8F618,web service,021EE282
7EEA7369,col,02FCE6C1
7EEBB508,graph kernel,05FEF91E
7EF492CA,natural language processing,0C2DB2A7
7F088D72,inverted index,07C8A618
7F0C6E4B,social,07AA884B
7F0DE00B,xml,00863DF2
7F19E723,computer network,01DCF91B
7F1D154A,sparql,0271BFD9
7F1EE82D,data web,09A8027F
7F2A1DA0,machine learning,0724DFBA
7F38895B,rpc,0A41D340
7F3DB5D1,consumers,01B8708E
7F466DE1,anchor text,00CD0524
7F4DCF10,information need,04B56F66
7F4DCF10,link analysis,0011E854
7F5B1BDD,web services,021EE282
7F6EC6A2,2 dimensional,05327DAF
7F754C6C,search engine,05D52366
7F7FBCE1,hashing,05E8BA92
7F831680,missing data,008EC9A5
7F9825A1,search engine,05D52366
7F98F2EB,deep web,02C8E962
7FB51F42,web services,021EE282
7FDED940,internet,069BD3D4
7FF62277,transport layer,00701568
7FF7A4F9,recommender systems,213A570A
80045732,natural language processing,0C2DB2A7
800B92E8,semantic web,00207EA7
801BD56B,visualization,022C6839
801D237F,natural language processing,0C2DB2A7
80268F8B,social network,05242AA7
8045C4C9,machine learning,0724DFBA
8047B09F,knowledge extraction,072FB855
8050E32A,modeling,069D2D07
8051D914,social network,05242AA7
806384DF,design,025FEB36
8069AE41,knowledge management,0361C4E6
806F4D52,ontology,0189D6E8
8091C0EF,application development,0B6C445D
80961679,cache coherence,08757C8A
80974B27,geographic information system,027EAE5F
80A2F0EE,web pages,014F152B
80A35C17,difference in differences,0204F817
80AC48C5,high availability,03EC3A51
80B0F650,web engineering,05CB279C
80C6D2AF,network science,0835F335
80D3D948,classification,02E72525
80DB09D4,intelligent agent,046A4108
80EB6FE1,search engine,05D52366
80F24DEC,operating system,06ABC255
80F7F501,description logic,06238D44
8101D82B,information appliance,049FC3E0
810A4F97,mutual information,0911786B
811F42B7,automated reasoning,0BA4B8C5
811F42B7,distributed systems,072BDC64
81283F06,metadata,0592FC03
8129BD29,algorithms,00AE2819
8129BD29,use case,0259925A
81316537,power law,053022ED
81395CAB,word of mouth,08386431
813DF181,active learning,0190AC43
8147D67C,xslt,08F98064
81549435,computer model,1DD1FB15
81552C4E,algorithms,00AE2819
8157AA83,semantic web,00207EA7
815CD2AF,web pages,014F152B
81625E63,system architecture,05D7BF9C
816BD76C,http,08EBD347
8175A4D7,google distance,0280B060
82F257D2,recommendation system,213A570A
837A886D,greedy algorithms,0316C4AE
859F0A05,user experience,0BFB67B9
85C3DB2D,information retrieval,0160D514
863DC7B2,text mining,044294F0
00479075,web usage mining,0BBEAF3D
0067D2CE,access control,1F75EC2F
0224F740,scripting language,03A93E16
026FD46A,hidden markov model,0162605E
02773D6E,social networks,05242AA7
033ADF3C,high level language,012249DB
04170E0F,content management,01F82393
04170E0F,information management,07A891FA
04E4E826,co occurrence,0932498A
04E6746C,predictive model,02BAEDB1
05293A9F,fractal analysis,09AF78CF
06694A1F,machine learning,0724DFBA
077C97F6,data fragmentation,0B62AADA
08153833,markup language,02BBFF34
0B601DDC,web service,021EE282
0B636D8D,semantic model,0562110D
0B797BE4,semantic relatedness,07C47F14
0BA92321,mobile device,0B24E4DD
0BA92321,user interface,0555BE69
0BF5553C,software agent,0059F32E
0C5C5127,data retrieval,20DB1B3E
10366F8E,information retrieval,0160D514
10366F8E,web search engine,1F1A457A
111AAFC6,directory service,083EE111
3F9B59EB,neural network,0304C748
3FE98EFC,machine learning,0724DFBA
42B6F8BE,risk,0945715F
585F3F61,information retrieval,0160D514
5880958E,www,0826DA74
58EBCBBB,random graph,02D42817
58F33CC5,complex networks,0215411F
5939626F,digital libraries,1EA11BEA
59576D0E,xml document,00863DF2
596BAF79,search engine,05D52366
5AADB567,linear algebra,084E584F
5B34B6D4,sensitivity analysis,0A7FCBF8
5BDA4DC4,e commerce,04AF4EC1
5BDE6C01,analysis,014F8011
5BDE6C01,semantic web,00207EA7
5C6C9640,dynamic analysis,08585656
5C7FB6D8,web engineering,05CB279C
5CE363BC,multi document summarization,08079656
5DEB1BC3,scientific computing,0007022E
5DF4D5BF,latent dirichlet allocation,1DDADD38
5FC80584,mobile web,1ECD34E6
601C3654,information extraction,0BABCAD2
6499D5C5,data model,0090990D
6655CB33,machine learning,0724DFBA
6978F684,operating system,06ABC255
6A7FC527,mobile,03A20FF2
6F82344E,social media,1EEA6379
71A5EE18,diversification,0AC891C2
7363A44B,heterogeneity,06E78A0E
74641D99,named entity disambiguation,05C3B493
751BF7A1,population density,0BE7B041
751D8756,information exchange,0B4E7F98
751E24C9,reputation,02E89B27
751FBF02,extensible markup language,00863DF2
75424E35,owl,0608A6F7
75424E35,single domain,00046E64
7542FAFA,social network,05242AA7
754A6DC4,network performance,0C1DB9E2
754A6DC4,type system,013C78BD
754A6DC4,web applications,07125B99
754C58D7,social network,05242AA7
754E1E5A,web pages,014F152B
75524C07,hierarchy,01DB9F57
758BABE7,abstract syntax tree,037EDEE9
75B7C4B8,cross site request forgery,04D953D1
75C3433B,dom,08388832
75E52E80,web crawling,00D1B74C
760FBCC2,satisfiability,0A0F4889
761A5E44,web 2 0,0825DD0F
761B5EC9,social theory,027E9F3E
7625794B,social network analysis,06D662E0
763E2FD8,fault tolerant,03C98E70
7663F7B5,system design,01DE6519
766CA5C3,anchor text,00CD0524
768F76CD,task analysis,0A70A714
76934C6F,world wide web,0826DA74
769C9183,name servers,06470F2A
76A7A94B,social network,05242AA7
76BF1808,visualization,022C6839
7715DF01,public key,0C1A7D17
7741E1C0,p2p,1FE26BE6
77475431,bipartite graph,0BC8047E
77651F9C,web application testing,028FF603
778AB865,satisfiability,0A0F4889
77AAE1E2,metric,0C4178A6
77B71A18,web applications,07125B99
77D9DBE0,resource utilization,0710CBF1
77E60313,semantic web,00207EA7
77F2936B,automatic image annotation,0BE55596
77F7259C,factor,04DFF3B3
77FCE1C2,world wide web,0826DA74
780AF8E1,client server,091CC633
7816B5D9,content management,01F82393
7823FA64,svd,015BBD4A
7863F214,rural,07B11CA8
7865E364,web accessibility,0B9A6D27
786C3A74,social network analysis,06D662E0
7886252F,privacy,04A33560
7891F130,vector space model,05588093
789F8BDD,world wide web,0826DA74
78A6E2A5,resource description framework,08CAA204
78C7825F,indexation,0B1AE4E8
78D19500,promotion,05D99D1C
78E7087D,search engine,05D52366
78F6B6EC,small and medium enterprise,02E9D8B8
78FC8B27,seasonality,0779832E
79118DEE,trust,015B4C09
791D90F7,knowledge management,0361C4E6
792C8016,service discovery,0896BEFA
793DF65A,structured data,0090990D
793EAF3C,semantic web,00207EA7
793F2D76,data fusion,02061C9E
793F2D76,domain specific language,080FDBBF
7942DAED,community structure,07EEA35C
79618F9D,cascading style sheets,058E5378
79799E25,topic models,0A3BB9C0
797FA5C9,semantics,0767DB59
79A0DF87,social web,1E0943DD
79BC44CF,place,03B1BF02
79BC44CF,social network analysis,06D662E0
79CF3368,metamodeling,052991F7
7A1BDAAE,probabilistic model,06CFE9B5
7A2C9C42,adaptive system,032845DD
7A3341ED,web interface,0555BE69
7A4143D3,segmentation,055733A2
7A47A110,change detection,0C22A061
7A645A6B,statistics,064E5072
7A69D30A,data structure,09ACCB7D
7A8CFF9D,economic growth,1E6B4902
7A9A1EA3,elearning,1FD09D23
7A9A1EA3,learning community,02585687
7AFDF6F0,html,08448679
7B04FB9A,personalisation,0AE867C7
7B07B31C,client server,091CC633
7B22A255,behavioral targeting,09D9E72D
7B25D3CF,xml,00863DF2
7B27682D,bayesian network,020298BB
7B497874,data collection,07F47865
7B5B110F,data management,00197524
7B65E530,pi controller,02CEEF3A
7B65E530,system design,01DE6519
7B6C0654,recommender system,213A570A
7B75F488,social science,0229BD39
7BA38E0B,web pages,014F152B
7BB9EF81,differential privacy,0160F0B4
7BEE5205,data warehouse,0814ADB4
7BF65E40,real time,04BB9B33
7C0511AF,machine learning,0724DFBA
7C0C13AC,video,05725338
7C30ED4F,interaction technique,03B82F29
7C3226D1,human factors,09F03076
7C530887,referential integrity,0351723F
7C59D922,web services,021EE282
7C8EA658,conceptual modeling,00CF9FEB
7C9B920A,social web,1E0943DD
7C9F7E64,application development,0B6C445D
7C9F7E64,query language,0B721F10
7CDDF0BE,scientific research,03CDFA12
7CE5000D,indexation,0B1AE4E8
7CFDC88B,support vector machine,00BB2E8D
7D0C83CE,development process,0ABCEA76
7D22C411,web applications,07125B99
7D2900FF,web service,021EE282
7D2C9116,html,08448679
7D3DB51F,power law,053022ED
7D40CD6B,data base,04984686
7D5F2AA8,structure analysis,0AB057CB
7D785D01,management system,0BD931E4
7D877873,web,0826DA74
7D9F4E47,information retrieval,0160D514
7D9F7EC8,server side scripting,03A4F68B
7DBED262,sentiment analysis,03F53920
7DCAD2FC,web service,021EE282
7DCB9A8B,rdf,08CAA204
7DCEC843,machine learning,0724DFBA
7DD91B1A,standardisation,0B35FD98
7DE2614D,public administration,002F8D8F
7DFD6839,average path length,057A13EB
7DFF385D,natural language,0BA46B7D
7E076292,service discovery,0896BEFA
7E1B9FB4,customization,0AE867C7
7E1FB004,media,02DF3F69
7E1FB004,video,05725338
7E21280F,data integration,04545194
7E2884A3,text mining,044294F0
7E2F8687,domestication,080297B1
7E320F0A,link analysis,0011E854
7E355107,modeling,069D2D07
7E36DEC5,power law,053022ED
7E3C8155,world wide web,0826DA74
7E4B6237,game theory,0A8EFC34
7E5F21A2,specification language,0C055C95
7E601411,web service,021EE282
7E6C2964,relevance,096D3F16
7E6E5DC0,latency,05E65163
7E6E5DC0,metrics,0BAB60C5
7E8F5FF7,software engineering,06E88D7C
7E90F00A,collaborative filtering,0149209A
7E95E328,video,05725338
7EA2B3D6,web of data,00207EA7
7EB0490B,denial of service attack,025060B4
7EC78542,entity linking,05C3B493
7ECA25FC,social network analysis,06D662E0
7ED33D0A,amazon,1FE7E56F
7ED9F189,information management,07A891FA
7EDB0282,bayesian,066AF8D5
7EDBEB9E,web pages,014F152B
7EE20806,path expressions,03A48842
7EE7DC62,e commerce,04AF4EC1
7EE7DC62,security,1F734584
7EF0A2AB,evaluation,010D85B2
7EF681D5,engineering,07982D63
7EFB6827,nearest neighbor,06BFE1EF
7F12F2D4,xml database,0AE9684E
7F1CF938,search engine,05D52366
7F1E8E17,machine learning,0724DFBA
7F1E8E17,message passing,000D0A83
7F29A1ED,structural similarity,08507059
7F2DA0A9,semantic interoperability,0B7DE555
7F320E3E,business process,05164482
7F38B495,agricultural production,07A6FB0B
7F3A9EAD,enterprise data,081EA913
7F3C0B60,sports,01E696C3
7F3EEA29,active network,061E8B76
7F4211FC,singular value decomposition,015BBD4A
7F5A7B4C,stream processing,06611DDD
7F5CEDB7,ranking,0BCC2418
7F7579DB,semantic web,00207EA7
7F880698,network analysis,01F6B79D
7F8EF25E,document structure,0418455E
7F92170B,content analysis,09AEBB9C
7FA53B90,mixture model,03A63778
7FA740C8,social network,05242AA7
7FAFD206,semantic network,051735CF
7FB596E1,social networks,05242AA7
7FB7C55E,logistic regression model,090EAA43
7FC2F838,scalability,02DD1A22
7FD6C05D,e commerce,04AF4EC1
7FDADC33,graph analysis,065FBE07
7FE43F3D,document retrieval,099B0DD0
7FE651B9,search engine,05D52366
7FE99146,uddi,0ABD8E9B
7FF01E04,user centered design,09A474AB
7FF60F9B,satisfiability,0A0F4889
7FF82D1A,client server,091CC633
7FFA2C02,ontologies,09F001E0
800AFFC9,indexation,0B1AE4E8
800B92E8,decentralization,08278EF6
80109F28,machine learning,0724DFBA
8017A779,document management,0022C567
801EFCED,system performance,0B274714
805337F2,social sciences,0229BD39
8061359C,domain,03227A8D
8064FA34,linear equations,049C370D
8064FA34,markov model,09C3F076
8065B2D3,web search engine,1F1A457A
806654EF,http,08EBD347
806A7972,data processing,084656E4
